General.EstateTypeKey,General.ReferenceNumber,General.DistributionTypeKey,General.ConstructionYear,General.LivingSpace,Tealium.object_locationid,Tealium.object_address_is_visible,Tealium.object_zip,Tealium.object_currency,Tealium.object_features,Tealium.object_objektart_sub,Tealium.expose_type,Tealium.broker_guid,Tealium.object_count_photos,LocalRatings.scores.local_amenities,LocalRatings.scores.mobility,MetaBadges,Price.AdditionalInformation.Commission.CommissionType,EstateAddress.City,EstateAddress.ZipCode,EstateAddress.Street,Offerer.addressGuid,Offerer.globalUserId,Offerer.contactData.companyName,Project.Address.PostCode,Project.Address.Street,Project.Address.HouseNumber,Latitude,Longitude,Stadtteil,Stadt,PRICE,ROOMS,PRICE_COMMONCHARGE,EnergyType,Class,Value,CATEGORY,FLOOR,USAGE,SUITABILITY,CONDITION,HOUSECONDITION,PARKINGSLOT,ENERGY,BUILDINGTYPE,HEATING,ELEVATOR,EQUIPMENTS
WOHNUNG,SIW-2393,ZUM_KAUF,1911.0,57.91,493420,False,90459,EUR,"['DUSCHE', 'Kelleranteil', 'Erdgeschoss', 'TEIL_SANIERT', 'Massivhaus', 'ELEKTRO', 'Einbauküche', 'kable_sat_tv']",wohnung,standard,2564721,19.0,8.8,9.7,[],COMMISSION_DEFAULT,Nürnberg,90459,,738BBEC4301F4CB6A953F0AD3926E3A0,2564721,SpardaImmobilienWelt GmbH,,,,49.44186,11.08505,Galgenhof,Nürnberg,175000.0,3.0,226.0,UNDEFINED,DE_ENV2014_CLASS_F,167.9,,Erdgeschoss,,,teilsaniert,,,Elektro,,,,
WOHNUNG,,ZUM_KAUF,1991.0,21.5,493440,True,90409,EUR,"['DUSCHE', 'Personenaufzug', 'renoviert', 'Zentralheizung', 'LAMINAT', 'Kapitalanlage', 'frei', 'Pantry', 'kable_sat_tv', 'Balkon', 'Kunststofffenster', 'provisionsfrei']",Apartment,standard,9314068,13.0,6.8,9.5,"[{'label': 'Privater Anbieter', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90409,Nordring 102,0551C49E3B074B239068118E3524FAD0,9314068,,,,,49.47379,11.08631,Großreuth h d Veste,Nürnberg,74000.0,1.0,102.0,,,,Apartment,2. Geschoss,frei,,renoviert / saniert,,,,,Zentralheizung,Personenaufzug,
WOHNUNG,302,ZUM_KAUF,1971.0,41.0,493472,False,90459,EUR,"['renovierungsbedürftig', 'GAS', 'Etagenheizung']",wohnung,standard,35764,7.0,8.8,9.7,[],COMMISSION_REQUIRED,Nürnberg,90459,,C560E574F32F42DF8BB1272DAF37C1CF,35764,BT ImmobilienserviceInh. Bernhard Tschallener,,,,49.43972,11.08698,Lichtenhof,Nürnberg,125000.0,2.0,233.0,UNDEFINED,,223.0,,5. Geschoss,,,renovierungsbedürftig / sanierungsbedürftig,,,Gas,,Etagenheizung,,
WOHNUNG,VK-137 (1/24),ZUM_KAUF,1972.0,28.0,493533,False,90402,EUR,"['WANNE', 'Kelleranteil', 'renoviert', 'FERN', 'GAS', 'Zentralheizung', 'FLIESEN', 'frei', 'Balkon', 'provisionsfrei']",wohnung,standard,7962145,12.0,5.0,9.6,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90402,,7EC4B36EC34B40B185A2A4B611F8FB9D,7962145,IMMO PANDA,,,,49.45187,11.10538,Tullnau,Nürnberg,132000.0,1.0,113.0,UNDEFINED,DE_ENV2014_CLASS_F,166.4,,1. Geschoss,frei,,renoviert / saniert,,,"Fernwärme, Gas",,Zentralheizung,,
WOHNUNG,7ROE77,ZUM_KAUF,1970.0,84.63,493510,True,90449,EUR,"['WANNE', 'Bad/WC getrennt', 'Kelleranteil', 'Personenaufzug', 'FERN', 'Zentralheizung', 'DSL', 'LAMINAT', 'FLIESEN', 'vermietet', 'abstellraum', 'Einbauküche', 'Speisekammer', 'Haustiere erlaubt', 'wasch_trockenraum', 'Loggia', 'Kunststofffenster']",wohnung,standard,1699418,18.0,6.1,9.4,[],COMMISSION_REQUIRED,Nürnberg,90449,Petersauracherstr.,E4D23B502974468AAC9942D3885E6888,1699418,Immobilienservice Fischer GmbH,,,,49.41572,11.03733,Röthenbach b Schweinau,Nürnberg,298000.0,4.0,290.0,UNDEFINED,DE_ENV2014_CLASS_D,101.7,,4. Geschoss,vermietet,,,,,Fernwärme,,Zentralheizung,Personenaufzug,
WOHNUNG,SNI-BWC.02,ZUM_KAUF,2022.0,98.69,493518,True,90427,EUR,"['Neubau', 'barriefrei', 'WANNE', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'kontrollierte Be- und Entlüftungsanlage', 'FERN', 'GAS', 'Fußbodenheizung', 'Zentralheizung', 'PARKETT', 'FLIESEN', 'KFW55', 'frei', 'abstellraum', 'offene Küche', 'Duplex', 'REINIGUNG', 'wasch_trockenraum', 'Terrasse', 'Kunststofffenster', 'provisionsfrei']",wohnung,standard,37417,5.0,6.1,9.3,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90427,Schnieglingerstr. 334,C8E9A0AC9A45478A9399AF0F9185DF85,37417,SCHULTHEISS Wohnbau AG­,,,,49.47211,11.03073,Schniegling,Nürnberg,595000.0,3.5,,UNDEFINED,DE_ENV2014_CLASS_A_PLUS,22.64,,Erdgeschoss,frei,barrierefrei,Erstbezug,Neubau,Duplex,"Fernwärme, Gas, Solar",KfW 55,"Fußbodenheizung, Zentralheizung",Personenaufzug,
WOHNUNG,NMXF-2020230812-2-13-V02-R00,ZUM_KAUF,1992.0,85.46,493422,False,90408,EUR,"['WANNE', 'Kelleranteil', 'GEPFLEGT', 'GAS', 'Zentralheizung', 'PARKETT', 'KUNSTSTOFF', 'FLIESEN', 'abstellraum', 'Einbauküche', 'Stellplatz', 'Tiefgarage', 'kable_sat_tv', 'Balkon']",wohnung,standard,34969,18.0,8.9,9.7,[],COMMISSION_REQUIRED,Nürnberg,90408,,CD629BAA19E44B3393A968A16849C655,34969,Perschke Immobilien,,,,49.46293,11.07721,Gärten h d Veste,Nürnberg,375460.0,3.0,338.78,UNDEFINED,,105.7,,2. Geschoss,,,gepflegt,,"Außen-Stellplatz, Tiefgarage",Gas,,Zentralheizung,,
WOHNUNG,IB-ETW-23-345,ZUM_KAUF,1968.0,64.0,493420,False,90461,EUR,"['WANNE', 'Personenaufzug', 'renoviert', 'GAS', 'Etagenheizung', 'FLIESEN', 'frei', 'abstellraum', 'Kunststofffenster']",wohnung,standard,5209828,7.0,9.1,9.7,[],COMMISSION_REQUIRED,Nürnberg,90461,,444C5D9DE1524469B05BC54781BA8AE4,5209828,Immobilien Brink,,,,49.44186,11.08505,Galgenhof,Nürnberg,179000.0,2.0,338.0,UNDEFINED,DE_ENV2014_CLASS_E,147.1,,2. Geschoss,frei,,renoviert / saniert,,,Gas,,Etagenheizung,Personenaufzug,
WOHNUNG,6078296,ZUM_KAUF,1983.0,50.0,493522,True,90403,EUR,"['barriefrei', 'gaestewc', 'Personenaufzug', 'Zentralheizung', 'rollstuhlgerecht']",wohnung,standard,29940,5.0,7.3,9.7,[],COMMISSION_REQUIRED,Nürnberg,90403,Lammsgasse,3F26F8D87BF341BD90ADDE71385DC676,29940,ImmoSky Deutschland GmbH,,,,49.45601,11.08013,Sebald,Nürnberg,228000.0,1.5,300.0,UNDEFINED,DE_ENV2014_CLASS_C,85.0,,1. Geschoss,,"barrierefrei, rollstuhlgerecht",,,,,,Zentralheizung,Personenaufzug,
WOHNUNG,R39_12C#02,ZUM_KAUF,1996.0,19.56,493556,True,90478,EUR,"['DUSCHE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Zentralheizung', 'KUNSTSTOFF', 'FLIESEN', 'Kapitalanlage', 'vermietet', 'Pantry', 'offene Küche', 'Duplex', 'Tiefgarage', 'wasch_trockenraum', 'Sat', 'Kunststofffenster']",Apartment,standard,43285,15.0,6.5,9.6,[],COMMISSION_REQUIRED,Nürnberg,90478,Regensburger Straße ,5BA860ADEC654E95A2C71BEA1412E694,43285,Zentro Immobilien,,,,49.44267,11.12304,Zerzabelshof,Nürnberg,86500.0,1.0,110.0,UNDEFINED,DE_ENV2014_CLASS_F,175.3,Apartment,1. Geschoss,vermietet,,,,"Duplex, Tiefgarage",Gas,,Zentralheizung,Personenaufzug,
WOHNUNG,274686,ZUM_KAUF,1908.0,55.0,493495,False,90408,EUR,"['barriefrei', 'Kelleranteil', 'Erdgeschoss', 'GAS', 'Etagenheizung', 'PARKETT', 'FLIESEN', 'provisionsfrei']",wohnung,standard,678606,5.0,7.9,9.5,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90408,,5BA347D760714CCC97F0F7D38252A296,678606,ohne-makler.net - Immobilien selbst vermarkten,,,,49.46909,11.07358,Nordbahnhof,Nürnberg,144500.0,2.0,,UNDEFINED,DE_ENV2014_CLASS_E,142.0,,Erdgeschoss,,barrierefrei,,,,Gas,,Etagenheizung,,
WOHNUNG,200999,ZUM_KAUF,1971.0,71.0,493430,False,90441,EUR,[],wohnung,standard,305626,1.0,7.1,9.6,[],COMMISSION_REQUIRED,Nürnberg,90441,,2AB955C39E1DB64E9CCA50BF77BAC670,305626,IDZ-Immobilien,,,,49.42749,11.07581,Gibitzenhof,Nürnberg,269000.0,3.0,280.0,,,,,7. Geschoss,,,,,,,,,,
WOHNUNG,1/20/003-003/010737,ZUM_KAUF,1900.0,64.0,493434,False,90443,EUR,"['DUSCHE', 'Kelleranteil', 'GEPFLEGT', 'Massivhaus', 'Zentralheizung', 'denkmalgeschuetzt', 'Einbauküche', 'Balkon']",wohnung,standard,62386,8.0,8.5,9.7,[],COMMISSION_REQUIRED,Nürnberg,90443,,9A1C082F3A6F415E9EB6FBAA631F1B9B,62386,Sparkasse Nürnberg ImmobilienCenter,,,,49.45044,11.05372,Gostenhof,Nürnberg,199000.0,2.0,351.0,,,,,,,,gepflegt,,,,,Zentralheizung,,
WOHNUNG,386 (1/386),ZUM_KAUF,1998.0,105.0,493492,False,90449,EUR,"['Neubau', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'renoviert', 'FERN', 'frei', 'abstellraum', 'Einbauküche', 'Stellplatz', 'Terrasse', 'Kunststofffenster', 'provisionsfrei']",PENTHOUSE,standard,18220,15.0,5.4,9.0,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90449,,4D36D86720A2DB46946AA601EE016739,18220,Jochen M. Lang Immobilien,,,,49.42333,11.02481,Neuröthenbach,Nürnberg,419000.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_C,81.0,Penthouse,9. Geschoss,frei,,renoviert / saniert,Neubau,1 Stellplatz,Fernwärme,,,Personenaufzug,
WOHNUNG,IG-03,ZUM_KAUF,1961.0,50.6,493529,False,90419,EUR,"['Personenaufzug', 'renoviert', 'GAS', 'Zentralheizung', 'LAMINAT', 'PARKETT', 'FLIESEN', 'abstellraum', 'Einbauküche', 'kable_sat_tv', 'Kunststofffenster']",wohnung,standard,8181448,19.0,8.7,9.6,[],COMMISSION_REQUIRED,Nürnberg,90419,,C971C63194114CE58CEBDD8F8BE1E93E,8181448,Baier &a; Geitner Immobilien GdbR,,,,49.46145,11.06072,St Johannis,Nürnberg,175000.0,2.0,246.0,UNDEFINED,DE_ENV2014_CLASS_D,122.0,,5. Geschoss,,,renoviert / saniert,,,Gas,,Zentralheizung,Personenaufzug,
WOHNUNG,6064677,ZUM_KAUF,1958.0,86.0,493432,True,90478,EUR,"['Kelleranteil', 'Zentralheizung', 'Balkon']",wohnung,standard,29940,5.0,8.4,9.7,[],COMMISSION_REQUIRED,Nürnberg,90478,Findelwiesenstraße,3F26F8D87BF341BD90ADDE71385DC676,29940,ImmoSky Deutschland GmbH,,,,49.44398,11.09165,Glockenhof,Nürnberg,220000.0,3.5,362.0,UNDEFINED,DE_ENV2014_CLASS_F,163.0,,1. Geschoss,,,,,,,,Zentralheizung,,
WOHNUNG,,ZUM_KAUF,1907.0,34.17,493524,True,90429,EUR,"['DUSCHE', 'Kelleranteil', 'Souterrain', 'Etagenheizung', 'frei', 'Einbauküche', 'Kunststofffenster']",wohnung,standard,2696862,5.0,7.6,9.2,[],COMMISSION_REQUIRED,Nürnberg,90429,Pestalozzistrasse 9,2553D6CD38E84F6ABA3111A75538166C,2696862,Fuchs Real Estate GmbH,,,,49.46008,11.04266,Seeleinsbühl,Nürnberg,115000.0,1.0,,UNDEFINED,DE_ENV2014_CLASS_B,68.6,,1. Untergeschoss (Souterrain),frei,,,,,,,Etagenheizung,,
WOHNUNG,44240101-033997,ZUM_KAUF,1914.0,125.0,493524,False,90429,EUR,"['WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'denkmalgeschuetzt', 'vermietet', 'abstellraum']",wohnung,standard,7449510,11.0,5.9,9.0,[],COMMISSION_REQUIRED,Nürnberg,90429,,DF53CFAC6693476C9DD6318E1BAF82C5,7449510,Postbank Immobilien GmbH,,,,49.46008,11.04266,Seeleinsbühl,Nürnberg,360000.0,4.0,247.0,,,,,3. Geschoss,vermietet,,,,,,,,,
WOHNUNG,6078287,ZUM_KAUF,1907.0,61.0,493483,False,90459,EUR,"['Kelleranteil', 'Zentralheizung', 'Balkon']",wohnung,standard,29940,5.0,7.3,9.7,[],COMMISSION_REQUIRED,Nürnberg,90459,,3F26F8D87BF341BD90ADDE71385DC676,29940,ImmoSky Deutschland GmbH,,,,49.43188,11.07654,Rabus,Nürnberg,235000.0,3.0,242.0,,,,,3. Geschoss,,,,,,,,Zentralheizung,,
WOHNUNG,1505319,ZUM_KAUF,1962.0,32.0,493537,False,90443,EUR,"['WANNE', 'Kelleranteil', 'GEPFLEGT', 'GAS', 'Zentralheizung', 'LAMINAT', 'FLIESEN', 'vermietet', 'Einbauküche', 'Balkon']",wohnung,standard,7612716,8.0,6.9,9.7,[],COMMISSION_REQUIRED,Nürnberg,90443,,1BA82055E1E6441E9EDE287598811386,7612716,Property Homes by AR GmbH,,,,49.43929,11.07396,Steinbühl,Nürnberg,115000.0,1.0,,UNDEFINED,,118.5,,2. Geschoss,vermietet,,gepflegt,,,Gas,,Zentralheizung,,
WOHNUNG,P2085/CR,ZUM_KAUF,1914.0,77.0,493479,False,90409,EUR,"['Kelleranteil', 'Erdgeschoss', 'renoviert', 'OEL', 'Zentralheizung', 'kable_sat_tv']",wohnung,standard,48088,13.0,8.9,9.7,[],COMMISSION_DEFAULT,Nürnberg,90409,,E6BE01C10707475288698348D5E634FC,48088,Pekona Immobilien GmbH,,,,49.46468,11.08784,Maxfeld,Nürnberg,330000.0,2.0,,,,,,Erdgeschoss,,,renoviert / saniert,,,Öl,,Zentralheizung,,
WOHNUNG,6078328,ZUM_KAUF,1970.0,77.0,493508,False,90429,EUR,"['gaestewc', 'Kelleranteil', 'Personenaufzug', 'kable_sat_tv', 'Balkon']",wohnung,standard,29940,5.0,7.3,9.7,[],COMMISSION_REQUIRED,Nürnberg,90429,,3F26F8D87BF341BD90ADDE71385DC676,29940,ImmoSky Deutschland GmbH,,,,49.45136,11.06303,Rosenau,Nürnberg,362000.0,3.0,282.0,UNDEFINED,DE_ENV2014_CLASS_B,115.0,,4. Geschoss,,,,,,,,,Personenaufzug,
WOHNUNG,FÜ197 | 4.OG,ZUM_KAUF,1910.0,80.0,493524,True,90429,EUR,"['WANNE', 'FENSTER', 'Kelleranteil', 'GEPFLEGT', 'GAS', 'Zentralheizung', 'KUNSTSTOFF', 'FLIESEN', 'frei', 'Garage', 'Haustiere erlaubt', 'Balkon', 'Kunststofffenster', 'provisionsfrei']",wohnung,standard,2437643,23.0,8.9,9.3,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90429,Fürther Str. 197,88E70F6E7655400C96804E2BA3D2E38D,2437643,­Berger Liegenschaften GmbH ,,,,49.46008,11.04266,Seeleinsbühl,Nürnberg,274000.0,3.0,325.0,UNDEFINED,DE_ENV2014_CLASS_F,162.9,,4. Geschoss,frei,,gepflegt,,Garage,Gas,,Zentralheizung,,
WOHNUNG,274688,ZUM_KAUF,1908.0,72.0,493495,False,90408,EUR,"['barriefrei', 'Kelleranteil', 'Erdgeschoss', 'GAS', 'Etagenheizung', 'Garten', 'PARKETT', 'FLIESEN', 'wintergarten', 'Balkon', 'Terrasse', 'provisionsfrei']",wohnung,standard,678606,5.0,7.9,9.5,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90408,,5BA347D760714CCC97F0F7D38252A296,678606,ohne-makler.net - Immobilien selbst vermarkten,,,,49.46909,11.07358,Nordbahnhof,Nürnberg,184500.0,2.0,,UNDEFINED,DE_ENV2014_CLASS_E,142.0,,Erdgeschoss,,barrierefrei,,,,Gas,,Etagenheizung,,
WOHNUNG,249950,ZUM_KAUF,2020.0,120.0,493515,False,90441,EUR,"['Kelleranteil', 'GAS', 'Zentralheizung', 'Terrasse']",TERRASSEN,standard,20511,6.0,5.8,9.5,[],COMMISSION_DEFAULT,Nürnberg,90441,,729F675609D444018F24AA84D6B7490B,20511,BETTERHOMES Deutschland GmbH,,,,49.42828,11.04444,Schweinau,Nürnberg,549000.0,4.0,,UNDEFINED,DE_ENV2014_CLASS_C,92.0,Terrassenwohnung,,,,,,,Gas,,Zentralheizung,,
WOHNUNG,IPJW231348,ZUM_KAUF,1908.0,63.0,493504,False,90489,EUR,"['WANNE', 'BIDET', 'FENSTER', 'Kelleranteil', 'Zentralheizung', 'vermietet']",wohnung,standard,20490,8.0,8.2,9.7,[],COMMISSION_DEFAULT,Nürnberg,90489,,FE9EBA70B0844FBBB549DDDE02B72D78,20490,Immopartner Stefan Sagraloff e. K. ,,,,49.46231,11.09839,Rennweg,Nürnberg,183000.0,2.0,,UNDEFINED,DE_ENV2014_CLASS_E,135.6,,4. Geschoss,vermietet,,,,,,,Zentralheizung,,
WOHNUNG,1174396935,ZUM_KAUF,1992.0,103.0,493404,False,90475,EUR,"['WANNE', 'gaestewc', 'DUSCHE', 'renovierungsbedürftig', 'GAS', 'Zentralheizung', 'Balkon']",wohnung,standard,53828,20.0,6.4,7.7,[],COMMISSION_REQUIRED,Nürnberg,90475,,EDC6B485B2FC47E697FBE2DEFB708F5B,53828,McMakler GmbH,,,,49.40941,11.1686,Altenfurt,Nürnberg,395000.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_E,146.7,,1. Geschoss,,,renovierungsbedürftig / sanierungsbedürftig,,1 Stellplatz,Gas,,Zentralheizung,,
WOHNUNG,0211D31_2172641,ZUM_KAUF,1962.0,126.0,493532,False,90439,EUR,[],LOFT-STUDIO-ATELIER,standard,48189,1.0,7.7,9.6,"[{'label': 'Zwangsversteigerung', 'highlight': True}]",COMMISSION_DEFAULT,Nürnberg,90439,,AD39A5DF9E6447F09E55D58353071109,48189,AZ Agentur für Zwangsversteigerungsinformationen GmbH,,,,49.43896,11.04878,St Leonhard,Nürnberg,479000.0,3.0,,,,,Loft,,,,,,,,,,,
WOHNUNG,243 (1/243),ZUM_KAUF,2023.0,38.0,493421,False,90489,EUR,"['Neubau', 'DUSCHE', 'Kelleranteil', 'ERSTBEZUG', 'Massivhaus', 'Etagenheizung', 'teilweise möbliert', 'LAMINAT', 'FLIESEN', 'frei', 'abstellraum', 'Einbauküche', 'Loggia', 'Kunststofffenster', 'provisionsfrei']",wohnung,standard,3176850,7.0,8.0,9.7,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90489,,09459410410B44F9A744537CE2F8DB41,3176850,CS Immobilienprojekte GmbH,,,,49.4587,11.09995,Gärten b Wöhrd,Nürnberg,205000.0,2.0,,,,,,5. Geschoss,frei,,Erstbezug,Neubau,,,,Etagenheizung,,teilweise möbliert
WOHNUNG,0-10212377_12,ZUM_KAUF,2025.0,96.66,493520,True,90409,EUR,"['PROJEKTIERT', 'Balkon', 'provisionsfrei']",wohnung,project,50312,5.0,8.9,9.7,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90409,Merianstr. 32 + 32a,4526A07CABB04885A41640DEC015927A,50312,ImmoService GmbH VR-Banken Metropolregion Nürnberg,90409,Merianstr.,32 + 32a,49.46869,11.10224,Schoppershof,Nürnberg,575127.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_B,63.0,,1. Geschoss,,,,projektiert,,,,,,
WOHNUNG,,ZUM_KAUF,1935.0,84.0,493506,True,90441,EUR,"['Altbau (bis 1945)', 'WANNE', 'FENSTER', 'GAS', 'Etagenheizung', 'DSL', 'Garten', 'LAMINAT', 'FLIESEN', 'vermietet', 'Speisekammer', 'Balkon', 'Kunststofffenster']",wohnung,standard,866790,16.0,4.5,9.1,[],COMMISSION_REQUIRED,Nürnberg,90441,Volckammerstrasse 45,1D199942B51C4097A8FD11ED75CB8BA4,866790,Atrium Objekte,,,,49.4344,11.05972,Sandreuth,Nürnberg,249500.0,3.5,262.0,UNDEFINED,DE_ENV2014_CLASS_G,247.2,,1. Geschoss,vermietet,,,Altbau (bis 1945),,Gas,,Etagenheizung,,
WOHNUNG,12020,ZUM_KAUF,1972.0,97.0,493492,False,90449,EUR,"['Bad/WC getrennt', 'DUSCHE', 'Erdgeschoss', 'renoviert', 'ELEKTRO', 'PARKETT', 'abstellraum', 'Einbauküche', 'Loggia', 'Kunststofffenster', 'provisionsfrei']",wohnung,standard,7747117,19.0,5.8,9.0,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90449,,C7DC995086D54AC4A27934AD3D14692B,7747117,die IMMOWERKSTATT NÜRNBERG e.K.,,,,49.42333,11.02481,Neuröthenbach,Nürnberg,420000.0,4.5,248.0,UNDEFINED,DE_ENV2014_CLASS_D,103.1,,Erdgeschoss,,,renoviert / saniert,,,Elektro,,,,
WOHNUNG,oQIQRkNxHhV-1#CpVJzy,ZUM_KAUF,1895.0,83.0,493421,False,90489,EUR,['Dachgeschoss'],wohnung,standard,7492960,12.0,9.0,9.7,[],COMMISSION_DEFAULT,Nürnberg,90489,,5A3AD7E984744E3B884979544CE67CED,7492960,Inseriert auf 123provisionsfrei.de,,,,49.4587,11.09995,Gärten b Wöhrd,Nürnberg,309000.0,3.0,314.0,,,,,Dachgeschoss,,,,,,,,,,
WOHNUNG,TM-2002,ZUM_KAUF,1984.0,77.0,493465,False,90471,EUR,"['Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'renovierungsbedürftig', 'LUFTWP', 'FERN', 'Parkhaus', 'Terrasse']",wohnung,standard,8514060,20.0,6.0,9.3,[],COMMISSION_DEFAULT,Nürnberg / Südöstliche Außenstadt,90471,,CFDAC39FAB964C808C5D19B6E1008212,8514060,Just Immotions,,,,49.40815,11.13376,Langwasser,Nürnberg,215000.0,2.0,220.0,UNDEFINED,DE_ENV2014_CLASS_B,58.3,,Erdgeschoss,,,renovierungsbedürftig / sanierungsbedürftig,,Parkhaus,Fernwärme,,Luft-/Wasser-Wärmepumpe,Personenaufzug,
WOHNUNG,e42148909c,ZUM_KAUF,1956.0,38.0,493537,False,90443,EUR,"['WANNE', 'Kelleranteil', 'GEPFLEGT', 'ELEKTRO', 'Etagenheizung', 'Einbauküche']",wohnung,standard,53828,14.0,7.7,9.7,[],COMMISSION_REQUIRED,Nürnberg,90443,,EDC6B485B2FC47E697FBE2DEFB708F5B,53828,McMakler GmbH,,,,49.43929,11.07396,Steinbühl,Nürnberg,119000.0,1.0,,UNDEFINED,DE_ENV2014_CLASS_D,110.7,,3. Geschoss,,,gepflegt,,,Elektro,,Etagenheizung,,
WOHNUNG,Havesto-1497,ZUM_KAUF,1992.0,131.9,493440,True,90425,EUR,"['gaestewc', 'Kelleranteil', 'GEPFLEGT', 'GAS', 'Zentralheizung', 'Einbauküche', 'Garage', 'kable_sat_tv', 'Balkon']",wohnung,standard,9161043,19.0,4.4,9.3,[],COMMISSION_DEFAULT,Nürnberg,90425,Langer Steig 14,B7CF349DBD8C4C22852983FF591F05C9,9161043,HAVESTO IMMOBILIEN GRUPPE - HIA Hamburger Investment &a; Anlageimmobilien GmbH,,,,49.47379,11.08631,Großreuth h d Veste,Nürnberg,587500.0,5.5,439.2,UNDEFINED,DE_ENV2014_CLASS_D,108.0,,1. Geschoss,,,gepflegt,,Garage,Gas,,Zentralheizung,,
WOHNUNG,N8090,ZUM_KAUF,1990.0,65.0,493542,False,90425,EUR,['GAS'],wohnung,standard,15709,10.0,4.8,8.7,[],COMMISSION_DEFAULT,Nürnberg,90425,,2F83B76DCDB60A4F88D367612CE331C7,15709,Immobilien Sollmann+Zagel GmbH­,,,,49.4772,11.06313,Thon,Nürnberg,279000.0,2.0,,UNDEFINED,,128.2,,,,,,,,Gas,,,,
WOHNUNG,0-10212357,ZUM_KAUF,1964.0,67.0,493451,False,90459,EUR,[],wohnung,standard,50312,17.0,6.1,9.6,[],COMMISSION_DEFAULT,Nürnberg,90459,,4526A07CABB04885A41640DEC015927A,50312,ImmoService GmbH VR-Banken Metropolregion Nürnberg,,,,49.43317,11.08908,Hummelstein,Nürnberg,234500.0,2.0,,UNDEFINED,DE_ENV2014_CLASS_D,128.3,,,,,,,,,,,,
WOHNUNG,0-10212536,ZUM_KAUF,1977.0,61.55,493504,False,90489,EUR,"['Personenaufzug', 'GEPFLEGT', 'OEL', 'Zentralheizung']",wohnung,standard,50312,22.0,8.2,9.7,[],COMMISSION_DEFAULT,Nürnberg,90489,,4526A07CABB04885A41640DEC015927A,50312,ImmoService GmbH VR-Banken Metropolregion Nürnberg,,,,49.46231,11.09839,Rennweg,Nürnberg,198000.0,2.0,,UNDEFINED,DE_ENV2014_CLASS_E,135.4,,,,,gepflegt,,,Öl,,Zentralheizung,Personenaufzug,
WOHNUNG,6078275,ZUM_KAUF,1940.0,85.0,493468,False,90482,EUR,"['gaestewc', 'Kelleranteil', 'Zentralheizung']",wohnung,standard,29940,5.0,4.9,6.2,[],COMMISSION_REQUIRED,Nürnberg,90482,,3F26F8D87BF341BD90ADDE71385DC676,29940,ImmoSky Deutschland GmbH,,,,49.46879,11.16706,Laufamholz,Nürnberg,390000.0,4.0,200.0,UNDEFINED,DE_ENV2014_CLASS_E,131.0,,2. Geschoss,,,,,,,,Zentralheizung,,
WOHNUNG,,ZUM_KAUF,1901.0,42.0,493451,True,90461,EUR,"['Altbau (bis 1945)', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Erdgeschoss', 'GAS', 'Etagenheizung', 'LAMINAT', 'frei', 'Einbauküche', 'Kunststofffenster', 'provisionsfrei']",wohnung,standard,3908562,15.0,6.6,9.7,"[{'label': 'Privater Anbieter', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90461,Sperberstraße,9E2C721036F54645AB78BAE622247BC2,3908562,,,,,49.43317,11.08908,Hummelstein,Nürnberg,105000.0,1.0,,,,,,Erdgeschoss,frei,,,Altbau (bis 1945),,Gas,,Etagenheizung,,
