location,Northeast,Northwest,Southeast,Southwest,energyEfficiency,energyEfficiency,price,price,constructionYear,constructionYear,livingSpace,livingSpace,energySources,energySources,photosCount,photosCount,localAmenitiesScore,localAmenitiesScore,localMobilityScore,localMobilityScore,latitudeDistrict,latitudeDistrict,longitudeDistrict,longitudeDistrict,distanceToCenter,distanceToCenter,district,district,rooms,rooms,energyClass,energyClass,elevator,elevator,sauna,sauna,swimmingpool,swimmingpool,kitchenEqipped,kitchenEqipped,cellar,cellar,storageRoom,storageRoom,wheelchairAccessible,wheelchairAccessible,assistedLiving,assistedLiving,parkingSlots,parkingSlots,guestToilet,guestToilet,privateOutdoorSpace,privateOutdoorSpace,chimney,chimney,attics,attics
4,0,0,0,1,0,0,145000.0,145000.0,1995.0,1995.0,62.0,62.0,2.0,2.0,3.0,3.0,5.4,5.4,9.0,9.0,49.41572,49.41572,11.03733,11.03733,4.946659671548466,4.946659671548466,Röthenbach b Schweinau,Röthenbach b Schweinau,2.0,2.0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,159000.0,159000.0,1964.0,1964.0,45.0,45.0,7.0,7.0,6.0,6.0,8.0,8.0,9.6,9.6,49.4587,49.4587,11.09995,11.09995,1.833793978860811,1.833793978860811,Gärten b Wöhrd,Gärten b Wöhrd,2.0,2.0,6,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,277000.0,277000.0,1960.0,1960.0,88.49,88.49,2.0,2.0,12.0,12.0,5.8,5.8,9.6,9.6,49.45462,49.45462,11.06431,11.06431,0.9384139980162443,0.9384139980162443,Kleinweidenmühle,Kleinweidenmühle,3.0,3.0,5,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2,0,1,0,0,0,0,388000.0,388000.0,1996.0,1996.0,99.0,99.0,1.0,1.0,24.0,24.0,8.7,8.7,9.7,9.7,49.46145,49.46145,11.06072,11.06072,1.5540259940496581,1.5540259940496581,St Johannis,St Johannis,4.0,4.0,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1,1,0,0,0,0,0,179000.0,179000.0,1950.0,1950.0,47.45,47.45,2.0,2.0,4.0,4.0,8.2,8.2,9.7,9.7,49.46231,49.46231,11.09839,11.09839,1.9356297017134596,1.9356297017134596,Rennweg,Rennweg,2.0,2.0,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,195000.0,195000.0,1970.0,1970.0,60.0,60.0,2.0,2.0,11.0,11.0,5.7,5.7,9.0,9.0,49.42333,49.42333,11.02481,11.02481,4.930702243085639,4.930702243085639,Neuröthenbach,Neuröthenbach,2.0,2.0,4,4,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,1,1,575400.0,575400.0,2016.0,2016.0,137.0,137.0,1.0,1.0,13.0,13.0,6.3,6.3,9.7,9.7,49.44504,49.44504,11.10302,11.10302,2.058294686868276,2.058294686868276,St Peter,St Peter,4.0,4.0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,235000.0,235000.0,1953.0,1953.0,46.0,46.0,1.0,1.0,22.0,22.0,8.0,8.0,9.7,9.7,49.4587,49.4587,11.09995,11.09995,1.833793978860811,1.833793978860811,Gärten b Wöhrd,Gärten b Wöhrd,3.0,3.0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,249900.0,249900.0,1968.0,1968.0,83.0,83.0,2.0,2.0,13.0,13.0,4.5,4.5,8.8,8.8,49.41572,49.41572,11.03733,11.03733,4.946659671548466,4.946659671548466,Röthenbach b Schweinau,Röthenbach b Schweinau,4.0,4.0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
1,1,0,0,0,0,0,339000.0,339000.0,1991.0,1991.0,72.0,72.0,1.0,1.0,8.0,8.0,4.6,4.6,8.1,8.1,49.47441,49.47441,11.13785,11.13785,5.067966957126576,5.067966957126576,Erlenstegen,Erlenstegen,3.0,3.0,5,5,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
4,0,0,0,1,0,0,199000.0,199000.0,1989.0,1989.0,65.0,65.0,1.0,1.0,10.0,10.0,7.9,7.9,9.7,9.7,49.42828,49.42828,11.04444,11.04444,3.5293151524875523,3.5293151524875523,Schweinau,Schweinau,2.0,2.0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,430000.0,430000.0,1970.0,1970.0,110.0,110.0,10.0,10.0,30.0,30.0,4.6,4.6,8.0,8.0,49.40815,49.40815,11.13376,11.13376,6.396166168496709,6.396166168496709,Langwasser,Langwasser,3.0,3.0,4,4,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,1,0,0,0,0,0,249000.0,249000.0,1982.0,1982.0,84.0,84.0,1.0,1.0,10.0,10.0,7.4,7.4,8.5,8.5,49.4576,49.4576,11.13188,11.13188,4.035137406290032,4.035137406290032,Mögeldorf,Mögeldorf,3.0,3.0,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,855000.0,855000.0,1953.0,1953.0,163.0,163.0,1.0,1.0,17.0,17.0,8.6,8.6,9.6,9.6,49.46293,49.46293,11.07721,11.07721,1.2048067566337808,1.2048067566337808,Gärten h d Veste,Gärten h d Veste,5.5,5.5,4,4,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1
4,0,0,0,1,0,0,460000.0,460000.0,2007.0,2007.0,89.0,89.0,1.0,1.0,11.0,11.0,5.0,5.0,8.9,8.9,49.42039,49.42039,11.05991,11.05991,3.7291591591033293,3.7291591591033293,Werderau,Werderau,3.0,3.0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,264000.0,264000.0,1939.0,1939.0,68.0,68.0,1.0,1.0,7.0,7.0,5.7,5.7,9.6,9.6,49.45187,49.45187,11.10538,11.10538,2.073327662848834,2.073327662848834,Tullnau,Tullnau,3.0,3.0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,379000.0,379000.0,1959.0,1959.0,106.0,106.0,2.0,2.0,47.0,47.0,7.9,7.9,9.7,9.7,49.43972,49.43972,11.08698,11.08698,1.564401679049105,1.564401679049105,Lichtenhof,Lichtenhof,5.0,5.0,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,0,1,0,0,0,0,529000.0,529000.0,1901.0,1901.0,113.0,113.0,1.0,1.0,10.0,10.0,8.4,8.4,9.6,9.6,49.46145,49.46145,11.06072,11.06072,1.5540259940496581,1.5540259940496581,St Johannis,St Johannis,3.0,3.0,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
3,0,0,1,0,0,0,195000.0,195000.0,1907.0,1907.0,57.0,57.0,1.0,1.0,12.0,12.0,6.3,6.3,9.7,9.7,49.44504,49.44504,11.10302,11.10302,2.058294686868276,2.058294686868276,St Peter,St Peter,3.0,3.0,7,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,1,0,0,0,0,0,339000.0,339000.0,1904.0,1904.0,80.0,80.0,1.0,1.0,9.0,9.0,5.9,5.9,7.4,7.4,49.46879,49.46879,11.16706,11.16706,6.789231555040641,6.789231555040641,Laufamholz,Laufamholz,4.0,4.0,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,299000.0,299000.0,1985.0,1985.0,85.0,85.0,2.0,2.0,12.0,12.0,8.8,8.8,9.7,9.7,49.42333,49.42333,11.02481,11.02481,4.930702243085639,4.930702243085639,Neuröthenbach,Neuröthenbach,3.0,3.0,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,119000.0,119000.0,1972.0,1972.0,31.0,31.0,3.0,3.0,7.0,7.0,8.2,8.2,9.7,9.7,49.46231,49.46231,11.09839,11.09839,1.9356297017134596,1.9356297017134596,Rennweg,Rennweg,1.0,1.0,5,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,660000.0,660000.0,1982.0,1982.0,136.0,136.0,1.0,1.0,21.0,21.0,5.6,5.6,9.4,9.4,49.46221,49.46221,11.12067,11.12067,3.3710608981827215,3.3710608981827215,St Jobst,St Jobst,5.0,5.0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
2,0,1,0,0,1,1,185000.0,185000.0,1900.0,1900.0,54.34,54.34,1.0,1.0,11.0,11.0,8.4,8.4,9.6,9.6,49.46145,49.46145,11.06072,11.06072,1.5540259940496581,1.5540259940496581,St Johannis,St Johannis,3.0,3.0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,1,1,355000.0,355000.0,2020.0,2020.0,53.0,53.0,9.0,9.0,13.0,13.0,7.4,7.4,9.5,9.5,49.43896,49.43896,11.04878,11.04878,2.491818130940929,2.491818130940929,St Leonhard,St Leonhard,2.0,2.0,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1
1,1,0,0,0,0,0,495000.0,495000.0,1982.0,1982.0,107.0,107.0,1.0,1.0,20.0,20.0,8.5,8.5,9.7,9.7,49.46293,49.46293,11.07721,11.07721,1.2048067566337808,1.2048067566337808,Gärten h d Veste,Gärten h d Veste,5.5,5.5,5,5,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,445000.0,445000.0,1959.0,1959.0,98.0,98.0,1.0,1.0,12.0,12.0,5.6,5.6,6.6,6.6,49.36832,49.36832,11.08454,11.08454,9.333175251108791,9.333175251108791,Herpersdorf,Herpersdorf,4.0,4.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,185000.0,185000.0,1967.0,1967.0,59.0,59.0,2.0,2.0,11.0,11.0,6.0,6.0,8.8,8.8,49.40815,49.40815,11.13376,11.13376,6.396166168496709,6.396166168496709,Langwasser,Langwasser,2.0,2.0,6,6,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,198000.0,198000.0,1963.0,1963.0,61.75,61.75,1.0,1.0,9.0,9.0,9.0,9.0,9.7,9.7,49.4587,49.4587,11.09995,11.09995,1.833793978860811,1.833793978860811,Gärten b Wöhrd,Gärten b Wöhrd,2.0,2.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,1,229000.0,229000.0,1958.0,1958.0,56.58,56.58,8.0,8.0,6.0,6.0,6.8,6.8,9.0,9.0,49.47441,49.47441,11.13785,11.13785,5.067966957126576,5.067966957126576,Erlenstegen,Erlenstegen,2.0,2.0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,155000.0,155000.0,1900.0,1900.0,62.4,62.4,1.0,1.0,12.0,12.0,5.3,5.3,9.6,9.6,49.4344,49.4344,11.05972,11.05972,2.3196388415074902,2.3196388415074902,Sandreuth,Sandreuth,2.0,2.0,4,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,139000.0,139000.0,1954.0,1954.0,45.0,45.0,1.0,1.0,5.0,5.0,7.4,7.4,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,2.0,2.0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,1,1,164750.0,164750.0,1961.0,1961.0,31.0,31.0,8.0,8.0,9.0,9.0,8.7,8.7,9.7,9.7,49.44398,49.44398,11.09165,11.09165,1.408294025223907,1.408294025223907,Glockenhof,Glockenhof,1.0,1.0,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,200000.0,200000.0,1971.0,1971.0,60.0,60.0,3.0,3.0,11.0,11.0,4.5,4.5,8.8,8.8,49.41572,49.41572,11.03733,11.03733,4.946659671548466,4.946659671548466,Röthenbach b Schweinau,Röthenbach b Schweinau,2.0,2.0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,179000.0,179000.0,1972.0,1972.0,72.0,72.0,3.0,3.0,10.0,10.0,6.0,6.0,9.3,9.3,49.40815,49.40815,11.13376,11.13376,6.396166168496709,6.396166168496709,Langwasser,Langwasser,3.0,3.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4,0,0,0,1,0,0,255000.0,255000.0,1980.0,1980.0,61.5,61.5,2.0,2.0,11.0,11.0,6.5,6.5,9.7,9.7,49.42749,49.42749,11.07581,11.07581,2.7372674442391345,2.7372674442391345,Gibitzenhof,Gibitzenhof,2.0,2.0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,249000.0,249000.0,1997.0,1997.0,60.0,60.0,1.0,1.0,7.0,7.0,5.7,5.7,7.5,7.5,49.46879,49.46879,11.16706,11.16706,6.789231555040641,6.789231555040641,Laufamholz,Laufamholz,2.0,2.0,4,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4,0,0,0,1,1,1,359000.0,359000.0,1980.0,1980.0,96.0,96.0,1.0,1.0,33.0,33.0,5.9,5.9,9.4,9.4,49.43638,49.43638,11.02739,11.02739,3.9704750035340526,3.9704750035340526,Großreuth b Schweinau,Großreuth b Schweinau,3.0,3.0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1
2,0,1,0,0,0,0,230000.0,230000.0,1957.0,1957.0,74.0,74.0,1.0,1.0,17.0,17.0,7.2,7.2,9.3,9.3,49.46008,49.46008,11.04266,11.04266,2.615535154498642,2.615535154498642,Seeleinsbühl,Seeleinsbühl,3.0,3.0,8,8,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,525000.0,525000.0,1950.0,1950.0,121.0,121.0,1.0,1.0,33.0,33.0,5.9,5.9,9.5,9.5,49.43287,49.43287,11.12797,11.12797,4.2793539298007595,4.2793539298007595,Gleißhammer,Gleißhammer,4.0,4.0,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
4,0,0,0,1,0,0,298000.0,298000.0,1992.0,1992.0,93.0,93.0,1.0,1.0,11.0,11.0,4.8,4.8,8.7,8.7,49.38101,49.38101,11.04008,11.04008,8.33691604604628,8.33691604604628,Reichelsdorf,Reichelsdorf,2.5,2.5,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
3,0,0,1,0,0,0,498000.0,498000.0,1948.0,1948.0,114.03,114.03,1.0,1.0,23.0,23.0,7.3,7.3,9.6,9.6,49.43287,49.43287,11.12797,11.12797,4.2793539298007595,4.2793539298007595,Gleißhammer,Gleißhammer,2.5,2.5,6,6,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,696000.0,696000.0,1920.0,1920.0,122.0,122.0,1.0,1.0,12.0,12.0,9.1,9.1,9.7,9.7,49.46468,49.46468,11.08784,11.08784,1.614009123287336,1.614009123287336,Maxfeld,Maxfeld,4.0,4.0,6,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,1,1,595000.0,595000.0,2023.0,2023.0,91.58,91.58,1.0,1.0,5.0,5.0,7.1,7.1,9.5,9.5,49.4576,49.4576,11.13188,11.13188,4.035137406290032,4.035137406290032,Mögeldorf,Mögeldorf,3.0,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,1,1,840000.0,840000.0,1983.0,1983.0,190.0,190.0,1.0,1.0,41.0,41.0,7.1,7.1,9.5,9.5,49.4576,49.4576,11.13188,11.13188,4.035137406290032,4.035137406290032,Mögeldorf,Mögeldorf,8.0,8.0,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
4,0,0,0,1,1,1,499900.0,499900.0,2024.0,2024.0,81.37,81.37,4.0,4.0,4.0,4.0,3.6,3.6,7.0,7.0,49.38101,49.38101,11.04008,11.04008,8.33691604604628,8.33691604604628,Reichelsdorf,Reichelsdorf,3.0,3.0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,300000.0,300000.0,1991.0,1991.0,88.41,88.41,1.0,1.0,8.0,8.0,4.9,4.9,9.2,9.2,49.43638,49.43638,11.02739,11.02739,3.9704750035340526,3.9704750035340526,Großreuth b Schweinau,Großreuth b Schweinau,3.0,3.0,4,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
4,0,0,0,1,0,0,186000.0,186000.0,1995.0,1995.0,85.0,85.0,2.0,2.0,9.0,9.0,5.4,5.4,9.0,9.0,49.41572,49.41572,11.03733,11.03733,4.946659671548466,4.946659671548466,Röthenbach b Schweinau,Röthenbach b Schweinau,3.0,3.0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,1,1,794650.0,794650.0,2023.0,2023.0,120.0,120.0,5.0,5.0,54.0,54.0,5.2,5.2,7.0,7.0,49.40941,49.40941,11.1686,11.1686,8.167148674699229,8.167148674699229,Altenfurt,Altenfurt,4.0,4.0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0
1,1,0,0,0,0,0,235000.0,235000.0,1953.0,1953.0,46.0,46.0,1.0,1.0,22.0,22.0,8.0,8.0,9.7,9.7,49.4587,49.4587,11.09995,11.09995,1.833793978860811,1.833793978860811,Gärten b Wöhrd,Gärten b Wöhrd,3.0,3.0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,199000.0,199000.0,1950.0,1950.0,68.0,68.0,1.0,1.0,9.0,9.0,7.7,7.7,9.6,9.6,49.43896,49.43896,11.04878,11.04878,2.491818130940929,2.491818130940929,St Leonhard,St Leonhard,3.0,3.0,5,5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,159000.0,159000.0,1905.0,1905.0,51.68,51.68,1.0,1.0,15.0,15.0,8.9,8.9,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,2.0,2.0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,1,670000.0,670000.0,2019.0,2019.0,97.5,97.5,2.0,2.0,19.0,19.0,8.6,8.6,9.7,9.7,49.4587,49.4587,11.09995,11.09995,1.833793978860811,1.833793978860811,Gärten b Wöhrd,Gärten b Wöhrd,4.0,4.0,2,2,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,315000.0,315000.0,1994.0,1994.0,71.0,71.0,1.0,1.0,16.0,16.0,4.4,4.4,9.3,9.3,49.47379,49.47379,11.08631,11.08631,2.5098274557269242,2.5098274557269242,Großreuth h d Veste,Großreuth h d Veste,3.0,3.0,6,6,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,289000.0,289000.0,1965.0,1965.0,72.0,72.0,1.0,1.0,9.0,9.0,7.5,7.5,9.6,9.6,49.46869,49.46869,11.10224,11.10224,2.6096488719043096,2.6096488719043096,Schoppershof,Schoppershof,3.0,3.0,5,5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,1,1,490000.0,490000.0,2011.0,2011.0,107.0,107.0,2.0,2.0,16.0,16.0,6.1,6.1,9.6,9.6,49.43317,49.43317,11.08908,11.08908,2.2873256777207516,2.2873256777207516,Hummelstein,Hummelstein,3.0,3.0,3,3,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,1,0,0,0,0,0,295000.0,295000.0,1990.0,1990.0,78.0,78.0,1.0,1.0,8.0,8.0,8.5,8.5,9.6,9.6,49.47658,49.47658,11.11028,11.11028,3.6467456184431044,3.6467456184431044,Klingenhof,Klingenhof,3.0,3.0,5,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,329000.0,329000.0,1920.0,1920.0,106.0,106.0,1.0,1.0,13.0,13.0,7.7,7.7,9.6,9.6,49.44267,49.44267,11.12304,11.12304,3.510327221993633,3.510327221993633,Zerzabelshof,Zerzabelshof,4.0,4.0,6,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,0,1,0,0,0,0,155000.0,155000.0,1993.0,1993.0,54.0,54.0,2.0,2.0,11.0,11.0,7.3,7.3,9.3,9.3,49.46166,49.46166,11.03136,11.03136,3.445230610517414,3.445230610517414,Muggenhof,Muggenhof,2.0,2.0,5,5,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,179000.0,179000.0,1995.0,1995.0,50.99,50.99,1.0,1.0,13.0,13.0,3.2,3.2,7.1,7.1,49.35706,49.35706,11.0983,11.0983,10.682922863880053,10.682922863880053,Kornburg,Kornburg,2.0,2.0,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1,1,0,0,0,0,0,238000.0,238000.0,1981.0,1981.0,69.0,69.0,1.0,1.0,8.0,8.0,4.7,4.7,9.5,9.5,49.4576,49.4576,11.13188,11.13188,4.035137406290032,4.035137406290032,Mögeldorf,Mögeldorf,3.0,3.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,0,1,0,0,0,0,237000.0,237000.0,1910.0,1910.0,60.0,60.0,1.0,1.0,17.0,17.0,8.9,8.9,9.3,9.3,49.46008,49.46008,11.04266,11.04266,2.615535154498642,2.615535154498642,Seeleinsbühl,Seeleinsbühl,2.0,2.0,7,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,179000.0,179000.0,1934.0,1934.0,60.0,60.0,1.0,1.0,13.0,13.0,7.7,7.7,9.6,9.6,49.44267,49.44267,11.12304,11.12304,3.510327221993633,3.510327221993633,Zerzabelshof,Zerzabelshof,3.0,3.0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,125000.0,125000.0,1992.0,1992.0,35.0,35.0,1.0,1.0,6.0,6.0,6.9,6.9,9.5,9.5,49.47379,49.47379,11.08631,11.08631,2.5098274557269242,2.5098274557269242,Großreuth h d Veste,Großreuth h d Veste,1.0,1.0,7,7,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
2,0,1,0,0,0,0,274000.0,274000.0,1910.0,1910.0,80.0,80.0,1.0,1.0,21.0,21.0,8.9,8.9,9.3,9.3,49.46008,49.46008,11.04266,11.04266,2.615535154498642,2.615535154498642,Seeleinsbühl,Seeleinsbühl,3.0,3.0,7,7,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,1,1,895000.0,895000.0,2012.0,2012.0,171.0,171.0,8.0,8.0,17.0,17.0,7.8,7.8,9.7,9.7,49.44398,49.44398,11.09165,11.09165,1.408294025223907,1.408294025223907,Glockenhof,Glockenhof,5.0,5.0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
3,0,0,1,0,0,0,499000.0,499000.0,1968.0,1968.0,119.0,119.0,3.0,3.0,15.0,15.0,4.2,4.2,9.7,9.7,49.43287,49.43287,11.12797,11.12797,4.2793539298007595,4.2793539298007595,Gleißhammer,Gleißhammer,5.0,5.0,6,6,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1,1,0,0,0,0,0,319000.0,319000.0,1987.0,1987.0,66.0,66.0,1.0,1.0,9.0,9.0,8.0,8.0,9.6,9.6,49.4587,49.4587,11.09995,11.09995,1.833793978860811,1.833793978860811,Gärten b Wöhrd,Gärten b Wöhrd,2.0,2.0,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,290000.0,290000.0,2004.0,2004.0,72.51,72.51,1.0,1.0,9.0,9.0,7.1,7.1,9.5,9.5,49.4576,49.4576,11.13188,11.13188,4.035137406290032,4.035137406290032,Mögeldorf,Mögeldorf,2.0,2.0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4,0,0,0,1,0,0,249000.0,249000.0,1910.0,1910.0,101.0,101.0,1.0,1.0,9.0,9.0,7.6,7.6,9.6,9.6,49.43896,49.43896,11.04878,11.04878,2.491818130940929,2.491818130940929,St Leonhard,St Leonhard,4.0,4.0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,209000.0,209000.0,1950.0,1950.0,72.0,72.0,1.0,1.0,5.0,5.0,8.2,8.2,9.7,9.7,49.46231,49.46231,11.09839,11.09839,1.9356297017134596,1.9356297017134596,Rennweg,Rennweg,2.0,2.0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
